2008-08-07 07:00,22,20,84,1012,10,SE,7.4,PartlyCloudy
2008-08-07 13:00,26,22,69,1012,4.0,S,18.5,MostlyCloudy
2008-08-07 19:00,23,20,76,1011,20,SSE,11.1,ScatteredClouds
2008-08-08 07:00,22,21,95,1012,7,SSE,11.1,Overcast
2008-08-08 13:00,24,21,81,1013,15,S,18.5,Rain
2008-08-08 19:00,24,20,71,1013,20,SE,7.4,MostlyCloudy
2008-08-09 07:00,22,20,83,1013,15,SSE,11.1,ScatteredClouds
2008-08-09 13:00,27,21,62,1014,25,SE,18.5,Overcast
2008-08-09 19:00,24,21,81,1013,15,SE,18.5,MostlyCloudy
2008-08-10 07:00,23,19,74,1014,15,SE,14.8,Overcast
2008-08-10 13:00,26,21,62,1015,25,ESE,14.8,Overcast
2008-08-10 19:00,24,21,77,1013,20,SE,11.1,PartlyCloudy
2008-08-11 07:00,22,21,90,1014,10,SE,11.1,Overcast
2008-08-11 13:00,27,22,64,1015,25,SE,18.5,ScatteredClouds
2008-08-11 19:00,24,20,73,1011,7,S,7.4,ScatteredClouds
2008-08-12 07:00,22,20,85,1013,7,S,14.8,ScatteredClouds
2008-08-12 13:00,28,20,53,1014,20,S,14.8,MostlyCloudy
2008-08-12 19:00,24,20,73,1012,7,SSE,7.4,Overcast
2008-08-13 07:00,22,20,80,1013,7,SSE,11.1,Overcast
2008-08-13 13:00,27,20,58,1014,20,S,11.1,ScatteredClouds
2008-08-13 19:00,26,21,72,1013,20,S,7.4,PartlyCloudy
2008-08-14 07:00,22,21,94,1013,7,SSE,11.1,Overcast
2008-08-14 13:00,28,23,67,1014,7,SSE,14.8,MostlyCloudy
2008-08-14 19:00,26,20,67,1014,7,S,11.1,PartlyCloudy
2008-08-15 07:00,23,22,87,1014,5,SSE,7.4,Overcast
2008-08-15 13:00,26,22,78,1016,4.0,SSE,14.8,Rain
2008-08-15 19:00,24,21,81,1013,7,S,11.1,PartlyCloudy
2008-08-16 07:00,23,21,85,1015,7,SSE,7.4,ScatteredClouds
2008-08-16 13:00,26,21,69,1016,20,S,18.5,PartlyCloudy
2008-08-17 07:00,22,20,82,1013,7,SSE,14.8,ScatteredClouds
2008-08-17 13:00,26,21,64,1014,20,S,14.8,ScatteredClouds
2008-08-17 19:00,24,21,81,1012,7,SSE,18.5,Overcast
2008-08-18 07:00,22,20,87,1013,7,SSE,7.4,Overcast
2008-08-18 13:00,26,22,69,1014,10,S,18.5,PartlyCloudy
2008-08-18 19:00,24,21,79,1013,20,SE,22.2,MostlyCloudy
2008-08-19 07:00,23,21,84,1013,15,SE,14.8,PartlyCloudy
2008-08-19 13:00,27,21,61,1015,20,SE,25.9,PartlyCloudy
2008-08-19 19:00,23,20,76,1013,15,SE,14.8,ScatteredClouds
2008-08-20 07:00,22,20,83,1014,7,SE,14.8,MostlyCloudy
2008-08-20 13:00,25,21,73,1014,15,SSE,18.5,Rain
2008-08-20 19:00,23,20,80,1013,7,ESE,11.1,Overcast
2008-08-21 07:00,22,20,89,1014,4.0,SE,18.5,Rain
2008-08-21 13:00,26,21,62,1014,4.0,ESE,11.1,Overcast
2008-08-21 19:00,23,20,76,1012,15,SE,7.4,Overcast
2008-08-22 07:00,22,19,82,1014,15,ESE,11.1,ScatteredClouds
2008-08-22 13:00,27,19,54,1014,30,SE,18.5,MostlyCloudy
2008-08-22 19:00,23,20,80,1013,15,SE,22.2,Overcast
2008-08-23 07:00,20,20,97,1014,4.0,SE,11.1,Rain
2008-08-23 13:00,26,20,60,1014,25,ESE,14.8,Overcast
2008-08-23 19:00,23,20,80,1013,20,SE,11.1,MostlyCloudy
2008-08-24 07:00,22,20,87,1013,10,SE,14.8,ScatteredClouds
2008-08-24 13:00,26,20,61,1014,20,SE,22.2,Overcast
2008-08-24 19:00,23,20,79,1013,15,SSE,11.1,Overcast
2008-08-25 07:00,22,20,80,1014,15,SE,14.8,MostlyCloudy
2008-08-25 13:00,27,21,62,1015,25,SE,25.9,PartlyCloudy
2008-08-25 19:00,23,19,72,1014,10,SSE,7.4,Overcast
2008-08-26 07:00,22,18,76,1013,10,SSE,11.1,ScatteredClouds
2008-08-26 13:00,26,21,66,1015,20,SSE,11.1,MostlyCloudy
2008-08-26 19:00,22,20,82,1012,7,S,7.4,ScatteredClouds
2008-08-27 07:00,20,19,89,1014,7,S,3.7,Overcast
2008-08-27 13:00,25,20,65,1015,20,S,11.1,ScatteredClouds
2008-08-27 19:00,23,20,76,1011,7,S,11.1,MostlyCloudy
2008-08-28 07:00,21,20,90,1013,7,SSE,11.1,ScatteredClouds
2008-08-28 13:00,26,22,73,1014,4.0,S,14.8,MostlyCloudy
2008-08-28 19:00,23,20,81,1010,7,S,11.1,MostlyCloudy
2008-08-29 07:00,21,20,87,1011,7,SSE,7.4,Overcast
2008-08-29 13:00,25,21,75,1013,7,SSE,14.8,Overcast
2008-08-30 07:00,22,20,86,1010,7,SSE,3.7,Overcast
2008-08-30 13:00,26,20,60,1012,20,SSE,11.1,Overcast
2008-08-30 19:00,23,20,82,1011,7,SSE,7.4,MostlyCloudy
2008-08-31 07:00,22,20,80,1010,10,SSE,3.7,Overcast
2008-08-31 13:00,25,22,76,1013,7,SSE,11.1,Overcast
2008-08-31 19:00,24,21,80,1012,7,S,11.1,ScatteredClouds
2008-09-01 07:00,20,20,96,1012,4.0,S,7.4,Rain
2008-09-01 13:00,27,22,65,1014,20,SSE,18.5,PartlyCloudy
2008-09-01 19:00,24,20,78,1012,20,SE,11.1,ScatteredClouds
2008-09-02 07:00,22,20,83,1013,15,SE,11.1,Rain
2008-09-02 13:00,26,23,76,1014,20,SE,22.2,MostlyCloudy
2008-09-02 19:00,24,20,76,1012,15,S,22.2,Overcast
2008-09-03 07:00,23,20,81,1013,15,SE,11.1,MostlyCloudy
2008-09-03 13:00,27,21,61,1014,25,SE,14.8,MostlyCloudy
2008-09-03 19:00,22,21,91,1011,7,SE,18.5,Overcast
2008-09-04 07:00,23,20,82,1013,10,SE,14.8,Overcast
2008-09-04 13:00,22,22,94,1013,7,S,14.8,Rain
2008-09-04 19:00,24,19,69,1012,15,S,18.5,Overcast
2008-09-05 13:00,25,20,70,1013,15,SE,14.8,Overcast
2008-09-05 19:00,23,20,78,1012,15,SE,18.5,MostlyCloudy
2008-09-06 07:00,22,20,81,1012,15,SE,18.5,Overcast
2008-09-06 13:00,24,20,75,1014,7,SE,22.2,Overcast
2008-09-06 19:00,23,20,82,1012,7,SE,22.2,Overcast
2008-09-07 07:00,22,20,83,1013,15,SE,11.1,MostlyCloudy
2008-09-07 13:00,26,21,71,1013,7,SE,22.2,Overcast
2008-09-07 19:00,23,21,82,1012,7,SE,18.5,MostlyCloudy
2008-09-08 07:00,21,21,97,1013,7,SE,14.8,Overcast
2008-09-08 13:00,26,21,69,1013,20,SE,22.2,MostlyCloudy
2008-09-08 19:00,22,21,88,1013,10,SE,11.1,Overcast
2008-09-09 07:00,21,21,93,1013,3.0,SE,22.2,Rain
2008-09-09 13:00,24,22,84,1014,2.0,ESE,18.5,Rain
2008-09-09 19:00,23,20,79,1012,15,ESE,14.8,ScatteredClouds
2008-09-10 07:00,21,20,97,1013,2.0,ESE,14.8,Rain
2008-09-10 13:00,26,21,72,1014,7,ESE,25.9,Rain
2008-09-10 19:00,26,19,55,1012,15,SE,14.8,ScatteredClouds
2008-09-11 07:00,22,20,87,1013,10,SE,11.1,Overcast
2008-09-11 13:00,26,20,63,1015,25,SE,22.2,MostlyCloudy
2008-09-11 19:00,22,20,83,1011,15,SE,14.8,ScatteredClouds
2008-09-12 07:00,22,18,76,1013,15,ESE,3.7,Overcast
2008-09-12 13:00,25,19,62,1014,20,E,11.1,Overcast
2008-09-12 19:00,23,21,85,1011,15,ESE,7.4,PartlyCloudy
2008-09-13 07:00,22,20,84,1012,4.0,SE,7.4,Overcast
2008-09-13 13:00,25,21,67,1013,25,S,22.2,MostlyCloudy
2008-09-13 19:00,22,21,88,1011,4.0,S,7.4,Overcast
2008-09-14 07:00,21,20,93,1012,4.0,SSE,7.4,Rain
2008-09-14 13:00,25,21,71,1013,7,ESE,22.2,Rain
2008-09-14 19:00,22,20,83,1013,15,SE,7.4,Overcast
2008-09-15 07:00,21,20,90,1013,2.0,ESE,14.8,Rain
2008-09-15 13:00,26,21,62,1014,25,SSE,14.8,MostlyCloudy
2008-09-15 19:00,23,20,77,1013,15,SE,22.2,MostlyCloudy
2008-09-16 07:00,22,20,85,1014,15,SE,11.1,Overcast
2008-09-16 13:00,25,21,71,1016,10,SE,22.2,Overcast
2008-09-16 19:00,23,20,82,1013,10,SE,14.8,Overcast
2008-09-17 07:00,22,20,83,1014,10,SE,18.5,Overcast
2008-09-17 13:00,25,20,69,1015,7,SE,22.2,Overcast
2008-09-17 19:00,23,19,74,1012,15,SE,14.8,MostlyCloudy
2008-09-18 07:00,21,20,88,1013,15,SE,22.2,Overcast
2008-09-18 13:00,26,20,66,1014,25,SE,25.9,MostlyCloudy
2008-09-18 19:00,23,20,80,1013,15,SE,14.8,Overcast
2008-09-19 07:00,22,18,74,1014,15,SE,7.4,Overcast
2008-09-19 13:00,27,19,54,1014,25,SE,29.6,Overcast
2008-09-19 19:00,23,21,87,1013,15,S,11.1,Overcast
2008-09-20 07:00,21,20,88,1013,25,SE,11.1,ScatteredClouds
2008-09-20 13:00,26,20,62,1013,20,SE,14.8,Overcast
2008-09-20 19:00,22,21,94,1014,7,SE,22.2,Overcast
2008-09-21 07:00,22,21,88,1014,7,SE,11.1,Overcast
2008-09-21 13:00,24,22,93,1015,7,SE,29.6,Overcast
2008-09-21 19:00,24,21,84,1015,15,SE,25.9,MostlyCloudy
2008-09-22 07:00,22,21,89,1014,7,SE,18.5,Overcast
2008-09-22 13:00,26,22,73,1015,20,SE,37.0,PartlyCloudy
2008-09-22 19:00,23,21,84,1013,10,SE,18.5,MostlyCloudy
2008-09-23 07:00,21,20,99,1014,1.0,SSE,14.8,Rain
2008-09-23 13:00,25,21,69,1014,7,ESE,25.9,PartlyCloudy
2008-09-23 19:00,23,20,82,1012,7,ESE,14.8,MostlyCloudy
2008-09-24 07:00,20,20,94,1013,7,ESE,7.4,Rain
2008-09-24 13:00,25,20,69,1014,25,ESE,14.8,Overcast
2008-09-24 19:00,23,20,80,1011,15,SE,18.5,Overcast
2008-09-25 07:00,21,20,95,1012,10,SE,7.4,ScatteredClouds
2008-09-25 13:00,25,20,65,1013,25,ESE,25.9,MostlyCloudy
2008-09-25 19:00,23,19,76,1013,15,ESE,18.5,Overcast
2008-09-26 07:00,22,20,84,1012,10,SE,11.1,MostlyCloudy
2008-09-26 13:00,26,20,64,1014,25,SE,22.2,ScatteredClouds
2008-09-26 19:00,23,19,72,1014,15,SE,18.5,MostlyCloudy
2008-09-27 07:00,22,19,81,1013,4.0,SE,29.6,Overcast
2008-09-27 13:00,27,20,55,1014,20,SE,37.0,PartlyCloudy
2008-09-27 19:00,23,18,68,1013,15,SE,22.2,Overcast
2008-09-28 07:00,22,17,70,1014,15,SE,14.8,ScatteredClouds
2008-09-28 13:00,26,18,54,1014,30,SE,37.0,ScatteredClouds
2008-09-28 19:00,22,19,74,1013,15,SE,14.8,MostlyCloudy
2008-09-29 07:00,20,19,90,1014,4.0,SSE,14.8,Rain
2008-09-29 13:00,26,19,58,1015,25,SE,14.8,MostlyCloudy
2008-09-29 19:00,22,18,72,1015,20,SE,22.2,ScatteredClouds
2008-09-30 07:00,22,18,77,1015,20,SE,14.8,MostlyCloudy
2008-09-30 13:00,26,19,59,1016,20,SE,22.2,MostlyCloudy
2008-09-30 19:00,22,18,73,1013,15,E,14.8,ScatteredClouds
2008-10-01 07:00,23,20,82,1012,7,SSE,7.4,Overcast
2008-10-01 13:00,26,19,58,1015,25,SE,14.8,ScatteredClouds
2008-10-01 19:00,23,19,76,1014,15,SE,29.6,MostlyCloudy
2008-10-02 07:00,21,19,80,1015,15,SE,18.5,MostlyCloudy
2008-10-02 13:00,27,19,56,1016,30,SE,18.5,ScatteredClouds
2008-10-02 19:00,22,19,77,1013,15,SE,18.5,ScatteredClouds
2008-10-03 07:00,21,19,85,1014,15,ESE,7.4,PartlyCloudy
2008-10-03 13:00,26,20,63,1015,20,SE,22.2,MostlyCloudy
2008-10-03 19:00,22,20,80,1014,15,SE,14.8,MostlyCloudy
2008-10-04 07:00,21,19,86,1014,20,SE,11.1,PartlyCloudy
2008-10-04 13:00,25,21,67,1014,20,SE,25.9,MostlyCloudy
2008-10-04 19:00,23,20,76,1013,10,SE,25.9,Overcast
2008-10-05 07:00,20,19,86,1014,10,SE,11.1,Overcast
2008-10-05 19:00,22,20,87,1014,15,SE,29.6,Overcast
2008-10-06 07:00,21,20,95,1014,10,SE,7.4,Overcast
2008-10-06 13:00,26,21,70,1015,7,SE,14.8,Rain
2008-10-06 19:00,23,19,73,1013,15,SE,25.9,ScatteredClouds
2008-10-07 07:00,22,19,79,1014,15,ESE,14.8,Overcast
2008-10-07 13:00,26,20,59,1015,25,SE,33.3,MostlyCloudy
2008-10-07 19:00,23,20,78,1012,20,SE,14.8,Overcast
2008-10-08 07:00,22,20,87,1014,4.0,ESE,11.1,Overcast
2008-10-08 13:00,25,20,69,1014,20,SE,29.6,Overcast
2008-10-08 19:00,22,20,89,1013,7,SE,14.8,Rain
2008-10-09 07:00,21,20,95,1013,2.0,SE,11.1,Rain
2008-10-09 13:00,25,20,69,1015,15,SSE,18.5,Overcast
2008-10-09 19:00,22,18,68,1012,15,SE,14.8,PartlyCloudy
2008-10-10 07:00,21,19,84,1013,10,SE,14.8,Overcast
2008-10-10 13:00,25,19,64,1014,30,E,18.5,Overcast
2008-10-10 19:00,23,19,71,1012,15,SSE,11.1,MostlyCloudy
2008-10-11 07:00,21,18,74,1013,15,SE,11.1,MostlyCloudy
2008-10-11 13:00,26,19,56,1014,20,SSE,11.1,ScatteredClouds
2008-10-11 19:00,22,18,77,1012,15,SE,14.8,ScatteredClouds
2008-10-12 07:00,21,18,81,1013,15,SSE,18.5,ScatteredClouds
2008-10-12 13:00,25,19,63,1014,25,SE,29.6,MostlyCloudy
